Darlington County Jetport,Darlington,United States,UDG,34.4493845,-79.8900608
Hilton Head Airport,Hilton Head Island,United States,HXD,32.2243611,-80.6974722
Gilmer County Airport,Ellijay,United States,49A,34.6282222,-84.5265833
Elizabethton Municipal Airport,Elizabethton,United States,0A9,36.3712222,-82.1734167
Moton Field Municipal Airport,Tuskegee,United States,06A,32.4605722,-85.6800278
Daniel Field Airport,Augusta,United States,DNL,33.4665028,-82.0393808
Foothills Regional Airport,Morganton,United States,MRN,35.8202336,-81.6115119
Pike County Airport - Hatcher Field,Pikeville,United States,PBX,37.5617639,-82.5663889
Mallards Landing Airport,Locust Grove,United States,,33.3656703,-84.1651964
Toccoa RG Letourneau Field Airport,Toccoa,United States,TOC,34.5928117,-83.2963717
Shaftesbury-Compton Abbas Aerodrome,Shaftesbury,United Kingdom,,50.9672,-2.1536
SCC4,MFO,Egypt,,30.524819,34.584025
SCC4,MFO,Egypt,,30.524819,34.584025
SCC4,MFO,Egypt,,30.524819,34.584025
SCC4,MFO,Egypt,,30.524819,34.584025
Poltava,Poltava,Ukraine,PLV,49.34261,34.23551
Ferry Port,Calais,France,,50.967536,1.849308
Ferry Port,Dover,United Kingdom,,51.126876,1.339747
Aweil Airport,Aweil,Sudan,,8.77,27.3975
Wau Airport,Wau,Sudan,WUU,7.725,27.98
Humera Airport,Humera,Ethiopia,HUE,14.3,36.616667
Moyale Airport,Moyale,Kenya,OYL,3.465,39.105
Zagora Airport,Zagora,Morocco,,30.330556,-5.838056
Yengema Airport,Yengema,Sierra Leone,WYE,8.615308,-11.047192
Gbangbatok Airport,Gbangbatok,Sierra Leone,GBK,7.767,-12.383
Hong Kong China Ferry Terminal,Hong Kong,Hong Kong,,22.299204,114.166164
Tampa Executive Airport,Tampa,United States,VDF,28.0139772,-82.3452778
UOTT,Turukhansk,Russia,,65.46,87.53
Podkamennaya Tunguska,Bor,Russia,,61.34,89.56
Fort Worth Alliance Airport,Fort Worth,United States,AFW,32.987778,-97.318889
East Troy Municipal Airport,East Troy,United States,57C,42.7971667,-88.3726111
Kolpashevo Airport,Kolpashevo,Russia,,58.3333,82.9333
Montgomery Field,San Diego,United States,MYF,32.4759,117.759
Gimpo International Airpot,Seoul,South Korea,SEL,37.558311,126.790586
Ali Al Salem Air Base,Kuwait,Kuwait,,29.346742,47.520753
Renmark,Renmark,Australia,RMK,-34.118,140.404
Leigh Creek,Leigh Creek,Australia,,-30.598333,138.425833
Warburton,Warburton Community,Australia,,-26.128333,126.583333
Cunderdin,Cunderdin,Australia,,-31.622223,117.216667
Rottnest Island,Rottnest Island,Australia,,-32.006667,115.539722
Forrest,Forrest,Australia,,-30.838056,128.115
Ballarat,Ballarat,Australia,,-37.511667,143.791111
Keewaywin,Keewaywin,Canada,KEW,52.991111,-92.836389
Marathon,Marathon,Canada,YSP,48.755278,-86.344444
Rene Fontaine,Hearst,Canada,YHF,49.713889,-83.686944
Hornepayne,Hornepayne,Canada,YHN,49.193056,-84.758889
Kirkland Lake,Kirkland Lake,Canada,YKX,48.210278,-79.981389
Manitouwadge,Manitouwadge,Canada,YMG,49.083889,-85.860556
Wawa,Wawa,Canada,YXZ,47.966944,-84.786389
Manitoulin East,Manitowaning,Canada,YEM,45.8425,-81.8575
Slate Falls,Slate Falls,Canada,,51.13,-91.665556
Collingwood,Collingwood,Canada,,44.449167,-80.158333
Brantford,Brantford,Canada,YFD,43.131389,-80.3425
Lawrence Municipal,Lawrence,United States,LWC,39.009167,-95.2175
Wellington Municipal,Wellington,United States,EGT,37.39411,-97.423225
Isla San Jose,Isla San Jose,Panama,,8.252,-79.0668
Griffin-Spalding County Airport,Griffin,United States,6A2,33.2269722,-84.2749444
Dieu Merci,Saint-Elie,French Guiana,,4.7828,-53.2611
DEGRA,REMIRE-MONTJOLY,French Guiana,,4.8708,52.2783
Herapel,Morsbach,France,,49.1606,6.8649
Degrad des Cannes,REMIRE-MONTJOLY,French Guiana,,4.8708,-52.2783
Elysee,Elysee,French Guiana,,4.75,-54.05
Citron,Citron,French Guiana,,4.7301,-53.9516
Yaou,Maripasoula,French Guiana,,3.7243,-53.9747
Helicojyp,REMIRE-MONTJOLY,French Guiana,,4.8936,-52.2922
Nicosia International Airport,Nicosia,Cyprus,NIC,35.15111,33.27222
Pompano Beach Airpark,Pompano Beach,United States,PMP,26.2471389,-80.1110556
Mallacoota Airport,Mallacoota,Australia,XMC,-37.598301,149.720001
Prince Abdul Majeed Airport,Al-Ula,Saudi Arabia,ULH,26.636718,37.908018
Pogapa Airstrip,Pogapa,Indonesia,,-3.7518,136.842481
Pogapa Airstrip,Pogapa,Indonesia,,-3.7518,136.842481
Greyhound Station,Washington DC,United States,,38.90339,-77.00583
Roma Street Railway Station,Brisbane,Australia,,-27.4666667,-153.0166667
Roma Street Railway Station,Brisbane,Australia,,-27.4666667,153.0166667
Rockhampton Railway Station,Rockhampton,Australia,,-23.378941,150.512323
Sydney Terminal Railway Station,Sydney,Australia,,-33.88373,151.20592
Melbourne Southern Cross Railway Station,Melbourne,Australia,,-37.8181602,144.9533883
Nambour Railway Station,Nambour,Australia,,-26.617353,152.973785
Bundaberg Railway Station,Bundaberg,Australia,,-24.867837,152.349416
Hung Hom Railway Station,Hong Kong,Hong Kong,,22.308813,114.169624
Hong Kong Railway Station,Hong Kong,Hong Kong,,22.2846291082599,114.158227443695
Shelby County Airport,Alabaster,United States,EET,33.1777778,-86.7832222
Yuendumu ,Yuendumu ,Australia,YUE,-22.254167,131.781944
Gare de Strasbourg,Strasbourg,France,XWG,48.585068,7.734547
Sky Ranch at Carefree,Carefree,United States,,33.8180947,-111.8979242
St Peter and St Paul Fortress,St. Petersburg,Russia,,59.951443,30.313831
Guangzhou South Railway Station,Guangzhou,China,GZS,22.990081,113.270631
Oddballs Camp Private Airstrip,Okavango Oddballs Camp,Botswana,,-19.531281,23.091847
Lombok International Airport,Praya,Indonesia,LOP,-8.7573222,116.276675
Marmul,Marmul,Oman,OMM,18.133333,55.266666
One Hundred Mile House Airport,One Hundred Mile House,Canada,,51.3833,-121.1825
South Cariboo Regional Airport,108 Mile Ranch,Canada,ZML,51.4412,-121.1958
Glasgow City Heliport,Glasgow,United Kingdom,,55.5141,-4.1749
Yarram,Yarram,Australia,,-38.56,146.75
Hebei Handan Airport,Handan,China,HDG,36.524,114.43
Jade Mountain Helipad,Soufriere,Saint Lucia,,13.868921,-61.073596
Indianapolis Metropolitan Airport,Indianapolis,United States,UMP,39.935278,-86.045
London-Corbin Airport-MaGee Field,London,United States,LOZ,37.0868889,-84.0773889
Camden Station,Baltimore,United States,,39.2837181,-76.621634
Fredericksburg Amtrak Station,Fredericksburg,United States,FBG,38.298416,-77.456875
Pamalican Airstrip,Cuyo,Philippines,,11.354499,120.730991
Warsaw Modlin,Warsaw,Poland,WMI,52.451111,20.651667
Buffalo Bus Terminal,Buffalo,United States,,42.883512,-78.87205
Twelve Apostles Heliport,Princetown,Australia,,-38.665833,143.104444
Jixi Airport,Jixi,China,JXA,45.30611,130.99667
King St Station,Seattle,United States,,47.5985,-122.3299
Jungseok,Seogwipo,South Korea,,33.399561,126.711567
Berlin Brandenburg Willy Brandt,Berlin,Germany,BER,52.366667,13.503333
Taoyuan Station,Zhongli,Taiwan,,25.013092,121.215216
Palatka Amtrak Station,Palatka,United States,,29.649178,-81.640456
Gimli Industrial Park Airport,Gimli,Canada,YGM,50.628056,-97.043333
Matheson Island Airport,Matheson Island,Canada,,51.732222,-96.934444
Matheson Island Airport,Matheson Island,Canada,,51.732222,-96.934444
Matheson Island Airport,Matheson Island,Canada,,51.732222,-96.934444
Tura,Tura,Russia,,64.33,100.43
Beloyarsky,Beloyarsky,Russia,EYK,63.683056,66.683056
Ypenburg,Ypenburg,Netherlands,,52.040376,4.365771
John H. Batten Airport,Racine,United States,RAC,42.7605,-87.8152
Taytay Sandoval,Taytay,Philippines,RZP,11.05167,119.5183
Gera Leumnitz,Gera,Germany,,50.8814,12.1322
Gera Leumnitz,Gera,Germany,,50.880023,12.132411
Mira Flores,Mira Flores,Colombia,,1.444549,-71.949921
Kasimovo,Saint-Petersburg,Russia,,60.200059,30.334926
Otaru,Otaru,Japan,QOT,43.1894444,141.0022222
Noboribetsu,Noboribetsu,Japan,,42.46867,141.03833
Terlet,Arnhem,Netherlands,,52.057222,5.924444
Schaffen Diest,Schaffen,Belgium,,51.002846,5.060649
Blomberg 3GGW,Blomberg,Germany,,51.930401,9.094285
Buckeburg,Buckeburg,Germany,,52.279764,9.079843
Shigatse Peace Airport,Shigatse,China,RKZ,29.351667,89.306944
Redlands Municipal Airport,Redlands,United States,REI,34.08525,-117.146388
Chemehuevi Valley,Chemehuevi Valley,United States,49X,34.528889,-114.431971
Flabob Airport,Riverside,United States,RIR,33.988778,-117.409971
Tacoma Narrows Airport,Tacoma,United States,TIW,47.267944,-122.57811
Tampa North Aero Park,Tampa,United States,X39,28.221278,-82.374555
Athuruga,Athuruga,Maldives,,3,72
Athuruga,Athuruga,Maldives,,3,72
Athuruga,Athuruga,Maldives,,3,72
STROE KAZERNE,STROE,Netherlands,,52.198138,5.705802
\\'t Harde,Oldebroek,Netherlands,,52.406503,5.898492
WERL KAZERNE,WERL,Germany,,51.566907,7.915326
SZEGED,SZEGED,Hungary,,46.252761,20.096519
LAKE WANNSEE,BERLIN,Germany,,52.437517,13.175561
Tenkiller Lake Airpark,COOKSON,United States,,35.705541,-94.933605
HOEVENEN,HOEVENEN,Belgium,,51.304111,4.388766
GRAS,HARREVELD,Netherlands,,51.981127,6.516252
Muenster-Telgte,TELGTE,Germany,,51.944556,7.773292
Jack Edwards Airport,Gulf Shores,United States,JKA,30.2896389,-87.6717778
General Villamil Airport,Isabela,Ecuador,,-0.942499999,-90.95305555
Balzers Heliport,Balzers,Switzerland,,47.076667,9.5
Vieste Heliport,Vieste,Italy,VIF,41.885277,16.176945
Alpha,Cork,Ireland,,51.400377,-7.901464
Gogld,Island of Gogland,Russia,,60.011662,27.008236
HIBER,Offshore,Mexico,,19.398611,-92.016111
Punitz-Guessing,Punitz-Guessing,Austria,,47.14833,16.31833
Khmeinitskiy,Khmeinitskiy,Ukraine,HMJ,49.366,26.933
Hiroshima-Nishi,Hiroshima,Japan,HIW,34.367,132.408
Annapolis,Annapolis,United States,,38.972944,-76.501158
High River Regional Airport,High River,Canada,,50.3333,-113.833
Yalata,Yalata,Australia,,-31.29,131.51
Hazleton Municipal,Hazleton,United States,HZL,40.989167,-76.0025
Greater Cumberland Rgnl.,Cumberland,United States,CBE,39.615278,-78.760556
Sugar Loaf Shores Airport,Key West,United States,,24.6487544,-81.5798083
Wyndham,Wyndham,Australia,,-15.2857,128.0722
Bob Quinn Lake,Bob Quinn Lake,Canada,YBO,56.58,-130.5
Songo Songo,Songo Songo Island,Tanzania,,-8.528056,39.506944
Jongomero Camp,Ruaha National Park,Tanzania,,-7.895,34.580853
Msembe Airstrip,Msembe,Tanzania,,-7.686111,35.926944
Fox Glacier Airstrip,Fox Glacier,New Zealand,FGL,-43.4,170.033
Grabtsevo,Kaluga,Russia,KLF,54.55,36.367
Reykjahlid,Reykjahlid,Iceland,,65.6,-17
Central Station,Stockholm,Sweden,XEV,59.33,18.058056
Central Station,Uppsala,Sweden,QYX,59.858333,17.646111
Centraal,Rotterdam,Netherlands,QRH,51.924444,4.469444
Holesovice,Praha,Czech Republic,XYJ,50.11,14.439444
Hauptbahnhof,Bonn,Germany,BNJ,50.731944,7.096944
Central,Copenhagen,Denmark,ZGH,55.672778,12.564444
Hauptbahnhof,Salzburg,Austria,ZSB,47.813056,13.046667
Centraal,Antwerp,Belgium,ZWE,51.217222,4.421111
Ellisras,Lephalale,South Africa,ELL,-23.666667,27.75
Tri-County Regional Airport,Lone Rock,United States,LNR,43.211667,-90.181667
Price County Airport,Phillips,United States,,45.705,-90.403056
Municipal,Monroe,United States,,42.616389,-89.591944
Regional Airport,Joliet,United States,JOT,41.517778,-88.175556
Illinois Valley Regional,Peru,United States,VYS,41.351944,-89.153056
Dirk Hartog Island,Dirk Hartog Island,Australia,,-26.00937,113.160008
Reynolds Field,Jackson,United States,JXN,42.260556,-84.460556
Flugplatz,Furstenwalde,Germany,,52.393889,14.099722
Flugplatz Finow,Eberswalde,Germany,,52.827222,13.693611
Joseph A. Hardy Airport,Connellsville,United States,,39.959167,-79.657222
Bedford County,Bedford,United States,,40.086111,-78.513333
Wings Field,Philadelphia,United States,BBX,40.1375,-75.265
County,Okeechobee,United States,OBE,27.265833,-80.851111
Regional - Hendricks AAF,Sebring,United States,SEF,27.456389,-81.342222
Executive,Avon Park,United States,AVO,27.591389,-81.528889
Gilbert Airport,Winter Haven,United States,GIF,28.062778,-81.753333
Municipal Airport,Zephyrhills,United States,ZPH,28.228056,-82.155833
International Airport,Ocala,United States,OCF,29.1725,-82.224167
Jesup-Wayne County Airport,Jesup,United States,JES,31.553889,-81.8825
Madison GA Municipal Airport,Madison,United States,52A,33.612125,-83.4604444
Coweta County Airport,Newnan,United States,CCO,33.3115656,-84.7697554
McDuffie County Airport,Thomson,United States,HQU,33.5297315,-82.5169509
Municipal Airport,Aiken,United States,AIK,33.6493889,-81.6850278
Woodward Field,Camden,United States,CDN,34.2835833,-80.5648611
Municipal Airport,Lumberton,United States,LBT,34.6098056,-79.0595556
Ridgeland Airport,Ridgeland,United States,3J1,32.4934167,-80.99175
Moore County Airport,Pinehurst-Southern Pines,United States,SOP,35.2376111,-79.3887958
Richmond County Airport,Rockingham,United States,RCZ,34.8913056,-79.7596111
Bamberg County Airport,Bamberg,United States,99N,33.3045278,-81.1084167
Richland Airport,Richland Center,United States,93C,43.2833575,-90.2982819
Municipal Airport,Viroqua,United States,Y51,43.5793603,-90.8964742
Baraboo Wisconsin Dells Airport,Baraboo,United States,DLL,43.5217843,-89.7709266
Foster Field,Apple River,United States,7A4,42.4664444,-90.1693889
Regional Airport,Statesville,United States,SVH,35.7649958,-80.9538958
Sylvania Airport,Sturtevant,United States,C89,42.70325,-87.9589722
Municipal Airport,Burlington,United States,BUU,42.6907171,-88.3046825
Stroudsburg-Pocono Airport,East Stroudsburg,United States,N53,41.0358717,-75.1606789
Spring Hill Airport,Sterling,United States,70N,41.3473569,-75.4158972
Randall Airport,Middletown,United States,06N,41.431912,-74.3915611
William T. Piper Mem.,Lock Haven,United States,LHV,41.1357778,-77.4223056
Grove City Airport,Grove City,United States,29D,41.1460278,-80.16775
Lansdowne Airport,Youngstown,United States,04G,41.1304722,-80.6195833
Wadsworth Municipal,Wadsworth,United States,3G3,41.0031572,-81.7564401
Ashland County Airport,Ashland,United States,3G4,40.9029722,-82.2556389
Pittsburgh-Monroeville Airport,Monroeville,United States,4G0,40.4526389,-79.7749167
Zelienople Municipal Airport,Zelienople,United States,,40.8019722,-80.1608611
Somerset County Airport,Somerset,United States,2G9,40.0388708,-79.0149951
Youngstown Elser Metro Airport,Youngstown,United States,4G4,40.9617953,-80.6773264
Braceville Airport,Braceville,United States,41N,41.2111675,-80.9692572
Lorain County Regional Airport,Lorain-Elyria,United States,LPR,41.3442778,-82.1776389
Germack Airport,Geneva,United States,7D9,41.7778322,-80.9039797
Burke Lakefront Airport,Cleveland,United States,BKL,41.5175,-81.683333
Chautauqua County-Dunkirk Airport,Dunkirk,United States,DKK,42.4933353,-79.2720417
Hamburg Inc Airport,Hamburg,United States,4G2,42.7008925,-78.9147569
Trenton-Robbinsville Airport,Trenton,United States,N87,40.2139444,-74.6017778
South Jersey Regional Airport,Mount Holly,United States,VAY,39.9428889,-74.84575
Spitfire Aerodrome,Pedricktown,United States,7N7,39.7355633,-75.3977211
Linden Airport,Linden,United States,LDJ,40.6174472,-74.2445942
Morgantown Airport,Morgantown,United States,O03,40.1570414,-75.8704892
Harford County Airport,Churchville,United States,0W3,39.5668378,-76.2024028
Tri-State Steuben County Airport,Angola,United States,ANQ,41.6396983,-85.0834933
Plymouth Municipal Airport,Plymouth,United States,C65,41.3651307,-86.3002574
Warsaw Municipal Airport,Warsaw,United States,,41.2746944,-85.8400556
Van Wert County Airport,Van Wert,United States,VNW,40.8638295,-84.606358
Port Bucyrus-Crawford County Airport,Bucyrus,United States,17G,40.7815556,-82.9748056
Lake Wales Municipal Airport,Lake Wales,United States,X07,27.8938056,-81.6203889
Brooks Field Airport,Marshall,United States,RMY,42.2511932,-84.9554443
Genesee County Airport,Batavia,United States,GVQ,43.03175,-78.1696667
Finger Lakes Regional Airport,Seneca Falls,United States,0G7,42.8835647,-76.7812318
Stormville Airport,Stormville,United States,N69,41.5769708,-73.7323514
Robertson Field,Plainville,United States,4B8,41.6893333,-72.8646944
Williams County Airport,Bryan,United States,0G6,41.4673056,-84.5067778
Clearwater Air Park,Clearwater,United States,CLW,27.9764722,-82.7586667
South Lakeland Airport,Lakeland,United States,X49,27.9333581,-82.0439739
Scatsta Airport,Scatsta,United Kingdom,SCS,60.433,-1.3
North Sea,Buchan Alpha,United Kingdom,,57.9039,0.0319
North Sea,Buchan Alpha,United Kingdom,,57.9039,0.0319
North Sea,Claymore,United Kingdom,,58.4494,-0.2536
North Sea,FPSO Anasuria,United Kingdom,,57.1524,0.0483
North Sea,BP Bruce,United Kingdom,,58.44,2.33
North Sea,Buchan Alpha,United Kingdom,,57.9039,0.0319
North Sea,Buzzard,United Kingdom,,56.8,0.766
North Sea,Clyde,United Kingdom,,56.45,2.2833
North Sea,Cormorant Alpha,United Kingdom,,61.2333,-1.15
North Sea,Forties Alpha,United Kingdom,,57.7167,-1.0167
North Sea,Forties Charlie,United Kingdom,,57.7167,-1.0167
North Sea,Fulmar,United Kingdom,,56.48,2.13
North Sea,Gannet Alpha,United Kingdom,,57.3,1.2
North Sea,Montrose Alpha,United Kingdom,,57.4506,1.3883
North Sea,Tern,United Kingdom,,61.3333,0.8333
Atlantic Ocean,FPSO Xikomba,Angola,,-6.0333,11.0166
Zoo,Berlin,Germany,QWC,52.507222,13.3325
Frankfurt Oder Hbf,Frankfurt Oder,Germany,ZFR,52.336944,14.547222
Gare de Lyon,Paris,France,PLY,48.844722,2.373611
Gare de LEst,Paris,France,XHP,48.876944,2.359167
All Airports,Paris,France,PAR,48.856389,2.352222
Ostbahnhof,Berlin,Germany,BHF,52.51,13.434722
All Airports,London,United Kingdom,LON,51.508056,-0.127778
All Airports,New York,United States,NYC,40.714167,-74.005833
All Airports,Chicago,United States,CHI,41.883611,-87.631667
Meigs Field,Chicago,United States,CGX,41.860278,-87.609722
All Airports,Tokyo,Japan,TYO,35.689444,139.691667
All Airports,Beijing,China,BJS,39.904167,116.407222
All Airports,Milan,Italy,MIL,45.463611,9.188056
All Airports,Washington,United States,WAS,38.889444,-77.035278
All Airports,Montreal,Canada,YMQ,45.508611,-73.553889
All Airports,Toronto,Canada,YTO,43.653056,-79.383056
Longhua Airport,Shanghai,China,,31.166944,121.453611
Pickens County Airport,Jasper,United States,JZP,34.4534722,-84.4572222
Gesundbrunnen,Berlin,Germany,BGS,52.548611,13.389444
Saarmund Airport,Saarmund,Germany,,52.3089943,13.1006727
Grand Strand Airport,North Myrtle Beach,United States,CRE,33.81175,-78.7239444
Sun Moon Lake Airport,Sun Moon Lake,Taiwan,SMT,23.8833,120.933
Lansing Municipal,Lansing,United States,IGQ,41.5349167,-87.5295278
Bloyer Field,Tomah,United States,Y72,43.9762222,-90.4806111
Ramona Airport,Ramona,United States,RNM,33.0391667,-116.91525
Dole-Pont Sur Yonne Airport,Pont Sur Yonne,France,,48.288333,3.246389
Dole-St Florentin Cheu Airport,St Florentin Cheu,France,,47.981389,3.776389
Guiscriff-Saulieu Liernais Airport,Saulieu,France,,47.238611,4.263056
Olten Airport,Olten,Switzerland,,47.343611,7.8875
Buochs Airport,Buochs,Switzerland,BXO,46.9725,8.398611
Ambri Airport,Quinto,Switzerland,,46.513056,8.689444
Lodrino Airport,Lodrino,Switzerland,,46.29499,8.9916
Roudnice Airport,Roudnice nad Lebem,Czech Republic,,50.407222,14.232778
Usti Nad Labem Airport,Usti Nad Labem,Czech Republic,,50.698889,13.970833
Mauterndorf Airport,Mauterndorf,Austria,,47.131667,13.695278
Notsch Im Gailtal Airport,Notsch Im Gailtal,Austria,,46.580833,13.629167
Forchheim Airport,Karlsruhe,Germany,,49.097778,8.453056
Bergstrasse Airport,Weinheim,Germany,,49.567222,8.611389
Creil-Meaux Esbly Airport,Meaux,France,,48.928611,2.833056
Belleau Airport,Chateau-Thierry,France,,49.066944,3.356111
Branch County Memorial Airport,Coldwater,United States,OEB,41.9335691,-85.0522935
Wilkes-Barre Wyoming Valley Airport,Wilkes-Barre,United States,WBW,41.2973074,-75.8522405
Lost Nation Municipal Airport,Willoughby,United States,LNN,41.6840278,-81.38975
Taoyuan Air Base,Taoyuan,Taiwan,,25.05660057,121.2442627
Uummannaq Heliport,Uummannaq,Greenland,UMD,70.4047,52.0702
Civitavecchia,Civitavecchia,Italy,,42.6,11.48
Bayannur,Bayannur,China,RLK,40.926389,107.738889
Capital City Airport,Frankfort,United States,FFT,38.1819722,-84.9061389
Lewiston Maine,Lewiston,United States,LEW,44.0484728,-70.2835075
Inowroclaw Inowr Airport,Inowroclaw,Poland,,52.829444,18.330556
Pruszcz Gdansk Airport,Pruszcz Gdansk,Poland,,54.248056,18.671667
Florence,Florence,United States,6S2,43.9828168,-124.1113687
Martin Campbell Field Airport,Copperhead,United States,1A3,35.0158056,-84.3468333
Sudkreuz,Berlin,Germany,,52.475556,13.364444
Naval Air Station,Glenview,United States,NBU,42.090556,-87.8225
Bloyer Field,Tomah,United States,,43.975278,-90.483333
Yongning Air Base,Beijing,China,,40.50310135,116.1080017
Marco Islands,Marco Island Airport,United States,MRK,25.9950278,-81.6725278
Boipeba,Boipeba Island,Brazil,,-13.565589,-38.939241
Boipeba,Boipeba Island,Brazil,,-13.565589,-38.939241
Drummond Island Airport,Drummond Island,United States,DRM,46.0093114,-83.7439342
Garland Airport,Lewiston,United States,8M8,44.8065278,-84.2761944
Gladwin Zettel Memorial Airport,Gladwin,United States,GDW,43.9705893,-84.47502
Lowell City Airport,Lowell,United States,24C,42.95392,-85.3439058
South Haven Area Regional Airport,South Haven,United States,LWA,42.3511944,-86.2556389
Schaumburg Regional,Schaumburg,United States,06C,41.9893408,-88.1012428
Khulna Seaplane Landing Site,Khulna,Bangladesh,,22.464897,89.351261
Khulna Seaplane Landing Site,Khulna,Bangladesh,,22.464897,89.351261
Khulna Seaplane Landing Site,Khulna,Bangladesh,,22.464897,89.351261
Marshfield Municipal Airport,Marshfield,United States,MFI,44.6368797,-90.1893267
Alexander Field South Wood County Airport,Wisconsin Rapids,United States,ISW,44.3606456,-89.8381412
Clinton Municipal,Clinton,United States,CWI,41.83075,-90.3289722
Wiescheid,Langenfeld,Germany,,51.141663,6.987305
Wadi Rum,Wadi Rum Desert,Jordan,,29.682087,35.470734
Beverly Municipal Airport,Beverly,United States,BVY,42.584141,-70.9161444
Priob\\'e,Priob\\'e,Russia,,62.5461,65.6261
Nagaur Airport,Nagaur,India,,27.20829964,73.71140289
Ostafyevo International Airport,Moscow,Russia,,55.511667,37.507222
Oakdale Airport,Oakdale,United States,O27,37.7563333,-120.8001944
Trois Rivieres Airport,Trois Rivieres,Canada,YRQ,46.351667,-72.680556
Poplar Bluff Municipal Airport,Poplar Bluff,United States,POF,36.77394444,-90.3248611
Somerset Airport,Somerville,United States,,40.6259908,-74.6702433
Eastport Municipal Airport,Eastport,United States,EPM,44.9101111,-67.0126944
Keokuk Municipal Airport,Keokuk,United States,EOK,40.4599078,-91.4285011
Banks Airport,Swans Island,United States,ME5,44.1653889,-68.4281667
Perth Scone Airport,Perth,United Kingdom,PSL,56.439722,-3.371389
Caernarfon Airport,Caernarfon,United Kingdom,,53.104167,-4.340278
Grefrath-Niershorst Airport,Grefrath,Germany,,51.333889,6.359444
Offenburg,Offenburg,Germany,,48.4711,7.9411
Oberwolfach,Oberwolfach,Germany,,48.3167,8.2167
Karlsruhe Hbf,Karlsruhe,Germany,,49.0135,8.4044
Lichtenwalde,Lichtenwalde,Germany,,50.8833,13.0167
Karlsruhe,Karlsruhe,Germany,,49.0135,8.4044
Holzhau,Holzhau,Germany,,50.7333334,13.6
Porto,Porto,Portugal,,41.1667,8.5833
Lisboa-Oriente,Lisboa,Portugal,,38.424972,9.82179
Bad Herrenalb,Bad Herrenalb,Germany,,48.7976817,8.4361503
St. Paul Downtown Airport - Holman Field,St. Paul,United States,,44.9346225,-93.0603424
Soderhamn Airport,Soderhamn,Sweden,SOO,61.261667,17.098056
Newcastle Airfield,Newcastle,Ireland,,53.073056,-6.039722
Saravane Airport,Saravane,Laos,VNA,15.709444,106.411667
Lisboa-Oriente,Lisboa,Portugal,,38.7,9.1833
Lisboa-Oriente,Lisboa-Oriente,Portugal,,38.7,-9.1833
Zurich,Zurich,Switzerland,,47.369,8.538
Bagdad Airport,Bagdad,United States,E51,34.5958528,-113.170195
Segeletz Airport,Segeletz,Germany,,52.826667,12.541944
Fuentemilanos Airport,Segovia,Spain,,40.889233,-4.239478
Akeno Aero,Akeno,Japan,,34.533333,136.672222
Ust Kamchatsk Airport,Ust Kamchatsk,Russia,,56.238556,162.688851
Oconomowoc Airport,Oconomowoc,United States,,43.1388947,-88.4723206
Kozyrevsk Airport,Kozyrevsk,Russia,,56.09,159.876663
Dikson Airport,Dikson,Russia,DKS,73.517807,80.379669
Beverley Airport,Mine Site,Australia,,-30.19033959,139.5554942
Bogande Airport,Bogande,Canada,XBG,48.329498,-70.995697
Bantry Aerodrome,Bantry,Ireland,BYT,51.668598,-9.48417
Reeroe Airport,Caherciveen,Ireland,CHE,51.933334,-10.233333
Aliwal North,Aliwal North,South Africa,,-30.683333,26.733333
Alkantpan Airport,Alkantpan,South Africa,,-29.906389,22.316667
Alldays Airport,Alldays,South Africa,ADY,-22.678889,29.055278
Barberton Airport,Barberton,South Africa,,-25.7175,30.975
Ocean Ridge Airport,Gualala,United States,E55,38.8016111,-123.5306389
Kent State Airport,Kent,United States,1G3,41.1513889,-81.4151111
Bulter County Regional Airport,Hamilton,United States,,39.36375,-84.5219444
Bungoma Airport,Bungoma,Kenya,,0.576389,34.551389
Bura East,Bura,Kenya,,-1.185,39.813889
Busia,Busia,Kenya,,0.272,34.748
Embu,Embu,Kenya,,-0.568889,37.492222
Garba Tula,Garba Tula,Kenya,,0.3112,38.3056
Garissa,Garissa,Kenya,GAS,-0.468611,39.649444
Hola,Hola,Kenya,HOA,-1.52,40.00389
Homa Bay,Homa Bay,Kenya,,-0.591668,34.48
Isiolo,Isiolo,Kenya,,0.34361,37.587778
Kalokol,Kalokol,Kenya,KLK,3.49,35.84
Kericho,Kericho,Kenya,KEY,-0.385,35.245
Kilaguni,Kilaguni,Kenya,ILU,-2.9,38.073889
Kerio Valley,Kimwarer,Kenya,KRV,0.1912,35.3954
Andavadoaka,Andavadoaka,Madagascar,DVD,-22.111111,43.270556
Antsirabe,Antsirabe,Madagascar,ATJ,-19.836944,47.065278
Bekily,Bekily,Madagascar,OVA,-24.236111,45.305
Ust-Tsylma,Ust-Tsylma,Russia,,65.434722232222,52.20000001
Atlantic City Rail Terminal,Atlantic City NJ,United States,ZRA,39.3665,-74.442
Springfield Amtrak Station,Springfield MA,United States,ZSF,42.106,-72.593054
Amherst Amtrak Station AMM,Amherst MA,United States,XZK,42.375,-72.511389
Cape May Ferry Terminal,Cape May NJ,United States,,38.9696286,-74.960918
Lewes Ferry Terminal,Lewes DE,United States,,38.781655,-75.119534
Bar Harbor Yarmouth Ferry Terminal,Bar Harbor ME,United States,,44.39917,-68.225
Yarmouth Ferry Terminal,Yarmouth NS,Canada,,43.833227,-66.122653
Gare de Montreux Railway Station,Montreux,Switzerland,,46.435833,6.910278
